year,quarter,ch_isco_id,ch_isco_name,count_ads
2025,1,33130,Fachkräfte im Rechnungswesen,401.27
2025,1,33140,"Statistische, mathematische und verwandte Fachkräfte",1.5
2025,1,33150,Schätzer und Schadensgutachter,62.5
2025,1,33210,Versicherungsvertreter,526
2025,1,33220,Verkaufsfachkräfte,7440.82
2025,1,33230,Einkäufer,739.55
2025,1,33240,Handelsmakler,46.5
2025,1,33300,"Fachkräfte für unternehmensbezogene Dienstleistungen, onA",983.54
2025,1,33310,Fachkräfte für Abrechnungs- und Speditionsdienstleistungen,265.5
2025,1,33320,Konferenz- und Veranstaltungsplaner,212.17
2025,1,33330,Arbeits- und Personalvermittler,115.87
2025,1,33340,Immobilienmakler und -verwalter,2304.03
2025,1,33390,"Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt",53.33
2025,1,33400,"Sekretariatsfachkräfte, onA",381.83
2025,1,33410,Sekretariatsleiter,31.5
2025,1,33420,Sekretariatsfachkräfte im juristischen Bereich,292.75
2025,1,33430,Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung,1041.13
2025,1,33440,Sekretariatsfachkräfte im Gesundheitswesen,439.89
2025,1,33500,"Fachkräfte in der öffentlichen Verwaltung, onA",84.83
2025,1,33510,Fachkräfte im Zolldienst und Grenzschutz,1
2025,1,33520,Fachkräfte in der Steuerverwaltung,80.92
2025,1,33530,Fachkräfte in Sozialverwaltung und -versicherung,482.08
2025,1,33550,Polizeikommissare und Kriminalbeamte,77.7
2025,1,33590,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",23.5
2025,1,34110,Fachkräfte für Rechts- und verwandte Angelegenheiten,110.92
2025,1,34120,Soziale Fachkräfte,77.67
2025,1,34130,Ordensbrüder/-schwestern und Seelsorgehelfer,5
2025,1,34210,Athleten und Berufssportler,8.83
2025,1,34220,"Sportlehrer, Sporttrainer und Sportfunktionäre",109.25
2025,1,34230,Trainer und Betreuer im Bereich Fitness und Erholung,599.5
2025,1,34310,Fotografen,16.5
2025,1,34320,Raumgestalter und Dekorateure,60.4
2025,1,34330,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",55.33
2025,1,34340,"Küchenchefs, stv. Küchenchefs und Souschefs",776.17
2025,1,34350,Sonstige Fachkräfte in Gestaltung und Kultur,82.57
2025,1,35000,"Informations- und Kommunikationstechniker, onA",432.81
2025,1,35100,"Techniker für den Betrieb von Informations- und Kommunikationstechnologie und für die Anwenderbetreuung, onA",21.5
2025,1,35110,Techniker für den Betrieb von Informations- und Kommunikationstechnologie,39.12
2025,1,35120,Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie,882.47
2025,1,35130,Techniker für Computernetzwerke und -systeme,19.33
2025,1,35140,Webmaster,8.25
2025,1,35210,Techniker für Rundfunk und audiovisuelle Medien,124.27
2025,1,41100,Allgemeine Bürokräfte,1753
2025,1,41200,Sekretariatskräfte (allgemein),1575
2025,1,41300,"Schreibkräfte und Datenerfasser, onA",5
2025,1,41320,Datenerfasser,20.83
2025,1,42000,"Bürokräfte mit Kundenkontakt, onA",32
2025,1,42110,"Schalterbedienstete und Fachkräfte im Bereich Finanzdienstleistungen, onA",188.25
2025,1,42120,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",9.5
2025,1,42140,Inkassobeauftragte und verwandte Berufe,57.93
2025,1,42210,Reiseverkehrsfachkräfte,154
2025,1,42220,Kundeninformationsfachkräfte in Call Centers,202.42
2025,1,42230,Telefonisten,28
2025,1,42240,Hotelrezeptionisten,57.81
2025,1,42260,Empfangskräfte (allgemein),767.58
2025,1,42270,Interviewer im Bereich Umfragen und Marktforschung,5
2025,1,43110,Bürokräfte im Rechnungswesen und in der Buchhaltung,993.43
2025,1,43120,"Bürokräfte in der Statistik, im Finanz- und Versicherungswesen",653.96
2025,1,43130,Bürokräfte in der Lohnbuchhaltung,232.43
2025,1,43200,"Bürokräfte im Bereich Materialwirtschaft und Transport und verwandte Berufe, onA",8
2025,1,43210,Fachkräfte in der Lagerwirtschaft,1853
2025,1,43220,Bürokräfte in der Material- und Fertigungsplanung und verwandte Berufe,676.62
2025,1,43230,Bürokräfte in der Transportwirtschaft und verwandte Berufe,526.14
2025,1,44110,Bibliotheksassistenten,2
2025,1,44120,Postverteiler und -sortierer,605.83
2025,1,44130,"Kodierer, Korrekturleser und verwandte Bürokräfte",13
2025,1,44150,Bürokräfte für Registratur und Dokumentation,5.17
2025,1,44160,Bürokräfte im Personalwesen,531.52
2025,1,44190,"Bürokräfte und verwandte Berufe, anderweitig nicht genannt, onA",2086.94
2025,1,44191,"Bürokräfte und verwandte Berufe, Marketing und Werbung",192.5
2025,1,44192,"Bürokräfte und verwandte Berufe, Verkauf",933.83
2025,1,51110,Reisebegleiter und Stewards,43.83
2025,1,51120,Schaffner,108.5
2025,1,51130,Reiseleiter/Fremdenführer,32.17
2025,1,51200,Köche,2086.7
2025,1,51311,Chefs de Service in Restaurants,312.67
2025,1,51312,Servicefachkräfte in Restaurants,2197.03
2025,1,51313,Servicehilfskräfte in Restaurants,160.83
2025,1,51320,Barkeeper,277.17
2025,1,51410,Coiffeurs,165
2025,1,51420,Kosmetiker und verwandte Berufe,102.67
2025,1,51500,"Hauswarte und Hauswirtschaftsleiter, onA",201.25
2025,1,51510,"Reinigungs- und Hauswirtschaftleiter und -kräfte in Büros, Hotels und anderen Einrichtungen, onA",193.67
2025,1,51512,"Reinigungs- und Hauswirtschaftskräfte in Büros, Hotels und anderen Einrichtungen",133.83
2025,1,51520,Hauswirtschafter in Privathaushalten,516.42
2025,1,51530,Hauswarte,1522.17
2025,1,51640,Tierpfleger und -betreuer,115
2025,1,51650,Fahrschullehrer,54.5
2025,1,52110,Verkaufsstand- und Marktverkäufer,5.5
2025,1,52210,Leiter eines Einzelhandelsgeschäftes,882.91
2025,1,52220,Verkaufsaufsichtskräfte in Handelsgeschäften,613.03
2025,1,52230,Verkäufer  in Handelsgeschäften,4785.37
2025,1,52300,Kassierer und Kartenverkäufer,389.33
2025,1,52400,"Sonstige Verkaufskräfte, onA",4
2025,1,52410,Mannequins/Dressmen und sonstige Modelle,42.33
2025,1,52420,Produktvorführer,79.17
2025,1,52430,Haustürverkäufer,18
2025,1,52450,Tankwarte,5
2025,1,52460,Imbissverkäufer,30.83
2025,1,52490,"Verkaufskräfte, anderweitig nicht genannt",748.03
2025,1,53110,Kinderbetreuer,540
2025,1,53120,Lernbetreuer,253.77
2025,1,53210,Pflegehelfer in Institutionen,1510.24
2025,1,53222,Haus- und Familienbetreuer,1262.7
2025,1,53290,"Betreuungsberufe im Gesundheitswesen, anderweitig nicht genannt",2
2025,1,54110,Feuerwehrleute,18.75
2025,1,54120,Polizisten (ohne Polizeikommissare),169.5
2025,1,54130,Gefängnisaufseher,62.17
2025,1,54140,Sicherheitsdienstleistungspersonal,409.67
2025,1,54190,"Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt",281.83
2025,1,61110,Gemüseanbauer,18.67
2025,1,61120,"Obst- und Beerenanbauer, onA",10.5
2025,1,61130,"Gärtner, Gartenbau und Pflanzenproduktion, onA",588.25
2025,1,61212,Nutztierhalter (Pferde),2
2025,1,61220,Geflügelhalter,3
2025,1,61230,Imker und Seidenraupenzüchter,0.5
2025,1,61300,Landwirte mit Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),32.17
2025,1,62100,Forstarbeitskräfte und verwandte Berufe,67.42
2025,1,62220,Binnen- und Küstenfischer,1
2025,1,62240,Jäger und Fallensteller,5.5
2025,1,70000,"Handwerks- und verwandte Berufe, onA",71.42
2025,1,71100,"Baukonstruktions- und verwandte Berufe, onA",9.83
2025,1,71120,"Maurer und verwandte Berufe, onA",248.33
2025,1,71121,Maurer und verwandte Berufe (ohne Ofenbau),75.58
2025,1,71122,"Maurer und verwandte Berufe, Ofenbau",13.5
2025,1,71130,"Steinmetze, Steinspalter, -bearbeiter und Steinbildhauer",22.5
2025,1,71140,"Betonierer, Betonoberflächenfertiger und verwandte Berufe",22
2025,1,71150,"Zimmerleute, Bautischler, Storenmonteure, Bootbauer, onA",53.33
2025,1,71151,Zimmerleute,293.7
2025,1,71152,Schreiner,467.4
2025,1,71153,Storenmonteure,34.5
2025,1,71190,"Baukonstruktions- und verwandte Berufe, anderweitig nicht genannt",72.2
2025,1,71210,Dachdecker,133.37
2025,1,71220,Boden- und Fliesenleger,90.2
2025,1,71230,"Gipser, Trockenbauer",97.62
2025,1,71241,"Isolierer, Gebäudehüllen",72.83
2025,1,71250,Glaser,10.5
2025,1,71260,"Bauspengler und Sanitär- und Heizungsinstallateure, onA",87.58
2025,1,71261,Heizungsinstallateure,381.17
2025,1,71262,Bauspengler,186.17
2025,1,71263,Sanitärinstallateure,361.21
2025,1,71270,"Klima-, Kälte, und Lüftungsanlagenbauer, onA",320.42
2025,1,71310,Maler und verwandte Berufe,123.37
2025,1,71320,Lackierer und verwandte Berufe,189.17
2025,1,71330,Fassadenreiniger und Schornsteinfeger/Rauchfangkehrer,10.5
2025,1,72001,Polymechaniker und Produktionsmechaniker,1083.46
2025,1,72101,Anlagen- und Apparatebauer,168.83
2025,1,72110,Former und Kernmacher (für Metallguss),12.67
2025,1,72120,Schweisser und Brennschneider,67.67
2025,1,72130,Blechkaltverformer,0.5
2025,1,72140,Baumetallverformer und Metallbauer,290.32
2025,1,72210,"Grobschmiede, Hammerschmiede und Schmiedepresser",2
2025,1,72220,Werkzeugmechaniker und verwandte Berufe,82.17
2025,1,72230,Werkzeugmaschineneinrichter und -bediener,221.08
2025,1,72240,"Metallpolierer, Rundschleifer und Werkzeugschärfer",39.58
2025,1,72310,Kraftfahrzeugmechaniker und -schlosser,1021.75
2025,1,72320,Flugmotorenmechaniker und -schlosser,84.25
2025,1,72330,Landmaschinen- und Industriemaschinenmechaniker und -schlosser,529.42
2025,1,72340,Fahrradmechaniker und verwandte Berufe,110.75
2025,1,73110,"Uhrmacher, Uhrenarbeiter, Mikromechaniker, onA",36.33
2025,1,73111,Uhrmacher,77.5
2025,1,73112,Uhrenarbeiter,18.17
2025,1,73113,Mikromechaniker,4.17
2025,1,73120,Musikinstrumentenbauer und -stimmer,3.5
2025,1,73130,Schmuckwarenhersteller und Edelmetallbearbeiter,15.33
2025,1,73140,Keramiker und verwandte Berufe,4
2025,1,73160,"Schildermaler, Dekormaler, Graveure und Ätzer",2
2025,1,73210,Techniker in der Druckvorstufe,53.78
2025,1,73220,Drucker,83.5
2025,1,73230,Berufe in der Druckweiterverarbeitung und Buchbinder,9
2025,1,74110,Bauelektriker und verwandte Berufe,2157.87
2025,1,74120,Automatiker und verwandte Berufe,491.92
2025,1,74130,Elektroleitungsinstallateure und Wartungspersonal,1470.12
2025,1,74210,Elektroniker und Elektronik-Servicetechniker,233.28
2025,1,74220,Installateure und Servicetechniker im Bereich Informations- und Kommunikationstechnik,2.5
2025,1,75110,"Metzger, Fischhändler und -verarbeiter und verwandte Berufe",647.83
2025,1,75120,"Bäcker, Konditoren und Konfektmacher",401.83
2025,1,75130,Molkerei- und Käsereifachkräfte,54.33
2025,1,75200,"Holzbearbeiter, Möbeltischler und verwandte Berufe, onA",46.67
2025,1,75230,Einrichter und Bediener von Holzbearbeitungsmaschinen,2
2025,1,75310,"Herren- und Damenschneider, Kürschner und Hutmacher",15.83
2025,1,75330,"Näher, Sticker und verwandte Berufe",3.33
2025,1,75340,Polsterer und verwandte Berufe,8.5
2025,1,75360,Schuhmacher und verwandte Berufe,4.33
2025,1,75410,Taucher,12.83
2025,1,75420,Sprengmeister und Sprengbeauftragte,3
2025,1,75430,Produkttester und -klassierer (ohne Nahrungsmittel und Getränke),13.83
2025,1,75440,Kammerjäger und andere Schädlingsbekämpfungsberufe,1
2025,1,75490,"Handwerks- und verwandte Berufe, anderweitig nicht genannt",67.75
2025,1,81000,"Bediener stationärer Anlagen und Maschinen, onA",1055.92
2025,1,81110,Bergleute und Grubenarbeiter,19.5
2025,1,81130,Tiefbohrer und verwandte Berufe,10
2025,1,81140,"Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien",31.83
2025,1,81210,Bediener von Anlagen in der Metallerzeugung und -umformung,12.5
2025,1,81220,"Bediener von Anlagen zur Metallveredlung, Plattierung und Beschichtung von Metallen",60.17
2025,1,81310,Bediener von Anlagen und Maschinen für chemische Erzeugnisse,7
2025,1,81420,Bediener von Maschinen zur Herstellung von Kunststoffwaren,83.83
2025,1,81520,"Bediener von Web-, Strick- und Wirkmaschinen",3.5
2025,1,81530,Bediener von Nähmaschinen,2.33
2025,1,81570,Bediener von Wäschereimaschinen,120.95
2025,1,81590,"Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren, anderweitig nicht genannt",12.75
2025,1,81600,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, onA",52.33
2025,1,81602,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, Weintechnologe",41.17
2025,1,81710,Bediener von Anlagen zur Zellstoff- und Papierherstellung,5.5
2025,1,81720,Bediener von Anlagen zur Holzaufbereitung,9.83
2025,1,81890,"Bediener stationärer Anlagen und Maschinen, anderweitig nicht genannt",7.83
2025,1,82120,Berufe der Montage von elektrischen und elektronischen Geräten,164.42
2025,1,82190,"Montageberufe, anderweitig nicht genannt",1214.9
2025,1,83110,Lokomotivführer,27
2025,1,83120,"Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb",18
2025,1,83210,Motorradfahrer,4.9
2025,1,83220,"Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer",203.18
2025,1,83310,Busfahrer und Strassenbahnführer,180.73
2025,1,83320,Fahrer schwerer Lastkraftwagen,1036.02
2025,1,83400,"Bediener mobiler Anlagen, onA",3
2025,1,83421,"Führer von Erdbewegungs- und verwandten Maschinen, Strassenbau",246.83
2025,1,83430,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen, onA",29.5
2025,1,83431,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen (ohne Seilbahn)",177.92
2025,1,83440,Gabelstaplerfahrer und verwandte Berufe,27.33
2025,1,83500,Deckspersonal auf Schiffen und verwandte Berufe,14.67
2025,1,90000,"Hilfsarbeitskräfte, onA",240.82
2025,1,91100,"Reinigungspersonal und Hilfskräfte in Privathaushalten, Hotels und Büros, onA",4
2025,1,91110,Reinigungspersonal und Hilfskräfte in Privathaushalten,500.52
2025,1,91120,"Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen",4
2025,1,91210,Handwäscher und Handbügler,0.5
2025,1,91220,Fahrzeugreiniger,121.67
2025,1,92130,Hilfsarbeiter in Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),54
2025,1,92140,Hilfsarbeiter im Gartenbau,26.17
2025,1,93120,Hilfsarbeiter im Tiefbau,1
2025,1,93131,"Hilfsarbeiter im Hochbau, Bauhauptgewerbe",2
2025,1,93132,"Hilfsarbeiter im Hochbau, Ausbaugewerbe",1.5
2025,1,93210,Verpacker,22.17
2025,1,93290,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",621.53
2025,1,93330,Frachtarbeiter und verwandte Berufe,25.12
2025,1,93340,Regalbetreuer und -auffüller,1.7
2025,1,94110,Zubereiter von Fast Food und anderen Imbissen,328.17
2025,1,94122,Küchengehilfen,676.45
2025,1,96110,Arbeiter in der Abfall- und Wertstoffsammlung,90.33
2025,1,96130,Strassenkehrer und verwandte Berufe,37
2025,1,96200,"Sonstige Hilfsarbeitskräfte, onA",665.98
2025,1,96210,"Boten, Paketauslieferer und Gepäckträger",154.33
2025,1,96230,"Zählerableser, Automatenbefüller und -kassierer",31
2025,1,96290,"Hilfsarbeitskräfte, anderweitig nicht genannt",7.5
2025,2,01100,Offiziere in regulären Streitkräften,27.67
2025,2,03100,Angehörige der regulären Streitkräfte in sonstigen Rängen,1.83
2025,2,11110,Angehörige gesetzgebender Körperschaften,3
2025,2,11120,Leitende Verwaltungsbedienstete,682.5
2025,2,11140,Leitende Bedienstete von Interessenorganisationen,17.5
2025,2,11200,Geschäftsführer und Vorstände,1509.16
2025,2,12000,"Führungskräfte im kaufmännischen Bereich, onA",170.33
2025,2,12100,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, onA",188.42
2025,2,12110,Führungskräfte im Bereich Finanzen,349.83
2025,2,12120,Führungskräfte im Personalwesen,319.17
2025,2,12130,Führungskräfte in Unternehmenspolitik und -planung,760.83
2025,2,12190,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",6925.01
2025,2,12210,"Führungskräfte in Vertrieb und Marketing, onA",924.33
2025,2,12211,Führungskräfte in Vertrieb,25.83
2025,2,12212,Führungskräfte in Marketing,48.83
2025,2,12220,Führungskräfte in Werbung und Öffentlichkeitsarbeit,117
2025,2,12230,Führungskräfte in Forschung und Entwicklung,191.87
2025,2,13110,Führungskräfte in der Produktion in Land- und Forstwirtschaft,50.5
2025,2,13210,Führungskräfte in der Produktion von Waren,465.28
2025,2,13230,"Führungskräfte in der Produktion im Bau, onA",292.17
2025,2,13240,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",439.78
2025,2,13300,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,725.75
2025,2,13410,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,56.5
2025,2,13420,Führungskräfte in der Gesundheitsversorgung,478.2
2025,2,13430,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,27.17
2025,2,13440,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,21.5
2025,2,13450,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,297.7
2025,2,13460,"Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen, onA",240.75
2025,2,13461,Führungskräfte in der Erbringung von Finanz- und Versicherungsdientleistungen,2
2025,2,13490,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",284.73
2025,2,14000,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen, onA",262.42
2025,2,14110,Führungskräfte in Hotels,44
2025,2,14120,Führungskräfte in Restaurants,279.75
2025,2,14200,Führungskräfte in Gross- und Einzelhandel,102.33
2025,2,14300,"Führungskräfte in der Erbringung sonstiger Dienstleistungen, onA",1.67
2025,2,14310,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",11.5
2025,2,14390,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",186.33
2025,2,20000,"Intellektuelle und wissenschaftliche Berufe, onA",1164.2
2025,2,21000,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",10.58
2025,2,21110,Physiker und Astronomen,61.5
2025,2,21120,Meteorologen,6.5
2025,2,21130,Chemiker,81.67
2025,2,21140,Geologen und Geophysiker,28.7
2025,2,21200,"Mathematiker, Aktuare und Statistiker",132.42
2025,2,21300,"Biowissenschaftler, onA",188.5
2025,2,21310,"Biologen, Botaniker, Zoologen und verwandte Berufe",51.42
2025,2,21320,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",19.5
2025,2,21330,Umweltwissenschaftler,27.05
2025,2,21400,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",13
2025,2,21410,Prozess- und Produktionsingenieure,151.62
2025,2,21420,Bauingenieure,501.7
2025,2,21430,Umweltschutzingenieure,40.53
2025,2,21440,"Maschinenbau-, Mechatronik- und Systemtechnikingenieure, onA",162.35
2025,2,21442,Mechatronik- und Systemtechnikingenieure,7.25
2025,2,21450,Chemieingenieure,15
2025,2,21460,"Bergbauingenieure, Metallurgen und verwandte Berufe",15.42
2025,2,21490,"Ingenieure, anderweitig nicht genannt",3125.42
2025,2,21510,Ingenieure im Bereich Elektrotechnik,151.94
2025,2,21520,Ingenieure im Bereich Elektronik,89.87
