ch_isco_4digit,emp_2021,emp_2022,emp_2023,emp_2024,delta_2021_2022,delta_2022_2023,delta_2023_2024
2353,8.811493560914998,9.106419004463001,9.518960156473845,8.82977186766707,3.3470539529892975,4.5302237005420025,-7.240163604824615
2354,9.027488882541,8.086655826622,8.8642533567794,9.060663182886703,-10.421868895774047,9.615810871998281,2.2157514931259037
2355,2.769663915286,3.1470856814709998,2.8816159085704944,2.883183846866544,13.626987884774703,-8.435416120492162,0.05441177262334096
2356,0.36456264360699997,0.29651316248299997,0.22193155479376736,0.37372164934209173,-18.666059816418716,-25.15288261225456,68.39500344571424
2359,4.558706470094999,3.6038255099190004,3.8191613298119944,3.4521903636240237,-20.946313750183172,5.975201055109737,-9.608679353852684
2400,0.8406174134489999,1.206914577763,1.0026836385853894,1.0294881103547258,43.57477711663218,-16.921739362544596,2.6732730781518206
2411,30.925428095792,30.91757631977699,34.79937957403797,32.86095748101834,-0.025389385041617512,12.555328445256924,-5.57027773697951
2412,19.694345228950002,19.897725421554,20.97883257180894,20.81871100519237,1.0326831902237397,5.4333202783260965,-0.7632529887851808
2413,12.076945395512999,11.92703184398,13.099395942888174,12.734364557981875,-1.2413201072242708,9.829470686790428,-2.7866276162488166
2421,21.68570701534201,23.152724057129998,24.092242861766078,25.047760093979186,6.76490298771497,4.057919069556528,3.966078366782094
2422,3.0530944671810003,2.9147980542490006,3.2852257034408434,5.080192459807278,-4.529712867341844,12.708518473581995,54.6375475659539
2423,20.506976536226997,22.044454867828005,25.101858867384497,27.63613744207947,7.497342813480798,13.869265617534099,10.095979696499
2424,7.188826476546,6.644263679097,7.651785326301263,6.9268956959426475,-7.575127863020061,15.16378181037498,-9.473470562052661
2431,43.98425798919099,43.93795628549201,47.84402751591632,43.92670158260029,-0.1052688071044993,8.88997022311225,-8.187701029167863
2432,4.390655679763,5.166502693133,4.300397516409515,5.007895832675806,17.67041348621258,-16.763858032526702,16.451928305851006
2433,12.215849756847998,11.835475398328002,12.829811502707122,13.659967202324731,-3.113777314646198,8.401319515391744,6.470521405886943
